# VRPTW Fixed Benchmark Data
# N=20  INSTANCES=10000  Q=500  K=10  T=1000  SERVICE=10
#
# Node 0 = Depot, Nodes 1..20 = Customers
# Coordinates are in [0, 100], Time windows are in [0, 1000]
# TW1=narrow(100), TW2=medium(300), TW3=wide(500)
#
# INST	NODE	X	Y	DEMAND	TW1_A	TW1_B	TW2_A	TW2_B	TW3_A	TW3_B	SERVICE
4933	10	67.66	87.36	17	411	560	915	939	844	939	10
4933	11	48.25	84.51	10	609	639	871	958	252	879	10
4933	12	48.44	74.54	18	934	950	927	961	266	505	10
4933	13	41.57	33.06	6	902	956	213	787	523	956	10
4933	14	89.86	52.38	12	188	343	827	921	651	921	10
4933	15	51.74	27.04	6	897	923	188	377	444	945	10
4933	16	76.60	9.52	5	877	880	673	790	118	470	10
4933	17	13.35	40.49	8	61	130	680	975	261	531	10
4933	18	14.28	43.53	9	292	333	340	574	960	978	10
4933	19	3.05	53.07	16	337	432	257	276	724	984	10
4933	20	1.55	29.37	22	601	720	140	148	516	623	10
4934	0	49.58	45.88	0	0	1000	0	1000	0	1000	0
4934	1	87.04	46.28	30	909	961	769	961	686	961	10
4934	2	24.35	21.45	22	299	386	397	608	613	963	10
4934	3	77.96	87.98	16	344	431	886	948	63	834	10
4934	4	11.69	52.91	5	357	406	427	771	813	960	10
4934	5	34.82	45.11	23	780	835	519	623	24	532	10
4934	6	34.36	99.03	12	157	341	178	187	375	930	10
4934	7	68.78	49.81	28	473	509	708	979	767	979	10
4934	8	77.21	99.43	16	918	938	345	696	829	938	10
4934	9	34.89	67.88	27	770	771	517	581	162	298	10
4934	10	92.50	25.14	14	826	844	542	736	427	848	10
4934	11	58.07	20.60	14	276	544	519	582	50	549	10
4934	12	50.58	39.22	12	128	152	835	860	311	425	10
4934	13	70.34	80.25	13	842	958	47	282	335	396	10
4934	14	35.16	85.83	9	565	742	642	956	802	816	10
4934	15	12.88	51.67	14	186	213	128	695	627	961	10
4934	16	19.89	78.55	14	555	600	818	954	927	954	10
4934	17	54.45	91.96	19	235	317	364	498	842	952	10
4934	18	33.88	55.61	14	168	304	246	540	896	980	10
4934	19	0.50	18.40	26	531	595	75	155	684	942	10
4934	20	19.98	39.86	2	601	763	589	957	955	968	10
4935	0	67.09	39.10	0	0	1000	0	1000	0	1000	0
4935	1	64.19	81.71	6	532	672	769	956	629	937	10
4935	2	68.03	27.90	28	959	987	280	283	441	987	10
4935	3	69.33	13.80	1	795	825	933	973	312	707	10
4935	4	72.39	11.96	9	371	559	375	912	826	835	10
4935	5	35.00	85.75	17	512	728	309	551	84	123	10
4935	6	83.50	25.05	12	540	718	171	789	339	683	10
4935	7	84.93	85.74	17	339	403	859	879	913	949	10
4935	8	95.57	79.06	8	753	806	670	949	749	949	10
4935	9	18.04	56.78	6	83	144	702	946	72	258	10
4935	10	31.64	88.16	23	294	350	735	832	373	938	10
4935	11	92.35	89.71	25	864	942	416	815	589	826	10
4935	12	32.14	20.92	22	513	532	469	827	605	959	10
4935	13	28.06	45.49	10	826	851	483	918	350	613	10
4935	14	45.29	14.39	6	328	362	126	156	301	625	10
4935	15	16.62	90.75	17	235	298	112	156	404	926	10
4935	16	37.10	19.96	21	143	278	264	488	525	632	10
4935	17	69.12	58.41	18	537	547	406	913	203	346	10
4935	18	49.18	99.03	16	646	704	65	580	879	922	10
4935	19	77.76	11.85	11	764	770	143	170	740	969	10
4935	20	30.30	49.36	13	482	513	535	647	230	647	10
4936	0	71.86	87.53	0	0	1000	0	1000	0	1000	0
4936	1	49.63	81.45	29	569	602	486	736	599	932	10
4936	2	65.84	64.83	21	220	270	738	912	901	975	10
4936	3	52.46	46.01	10	815	953	802	953	196	281	10
4936	4	10.89	63.68	31	725	875	504	933	409	621	10
4936	5	36.67	62.15	25	221	321	72	115	770	955	10
4936	6	82.31	84.81	21	438	480	507	988	95	398	10
4936	7	10.03	9.33	15	498	643	294	426	549	633	10
4936	8	76.88	64.75	8	917	922	216	513	548	975	10
4936	9	83.28	55.81	17	902	933	883	929	944	965	10
4936	10	40.86	44.33	15	237	266	97	307	348	945	10
4936	11	29.26	7.67	12	552	570	425	908	189	807	10
4936	12	66.68	59.87	9	38	40	286	706	108	197	10
4936	13	45.67	65.29	20	671	800	684	753	56	964	10
4936	14	91.04	99.92	3	496	575	505	637	617	976	10
4936	15	80.99	82.98	1	781	854	326	934	864	988	10
4936	16	83.37	23.38	15	411	553	131	225	337	933	10
4936	17	40.56	89.47	3	777	845	832	967	694	967	10
4936	18	20.16	13.17	23	241	332	864	908	669	908	10
4936	19	91.52	79.67	1	848	977	494	977	94	459	10
4936	20	19.09	83.03	11	453	564	659	900	787	946	10
4937	0	60.79	89.82	0	0	1000	0	1000	0	1000	0
4937	1	27.35	28.34	22	362	399	525	706	595	929	10
4937	2	74.82	59.99	12	852	966	96	418	148	169	10
4937	3	54.47	31.88	22	74	82	194	229	63	285	10
4937	4	64.22	46.68	35	113	225	95	287	689	955	10
4937	5	45.69	44.36	16	253	381	687	731	561	663	10
4937	6	51.35	70.21	20	278	318	783	970	289	957	10
4937	7	79.22	41.45	25	410	540	492	759	591	947	10
4937	8	49.90	34.36	21	652	784	238	265	263	698	10
4937	9	85.29	93.42	35	85	130	52	403	669	953	10
4937	10	40.73	39.90	19	579	757	576	688	278	805	10
4937	11	36.24	50.56	8	582	678	692	773	502	952	10
4937	12	62.32	93.81	7	791	823	869	994	577	994	10
4937	13	55.72	7.67	9	192	299	577	871	777	916	10
4937	14	47.50	31.45	20	595	654	202	275	368	867	10
4937	15	59.20	2.94	4	275	483	105	184	674	808	10
4937	16	81.44	52.98	23	398	450	806	847	714	923	10
4937	17	18.27	79.83	8	409	454	294	718	662	955	10
4937	18	94.48	70.27	33	844	846	520	916	139	637	10
4937	19	0.06	85.46	6	516	547	838	938	389	675	10
4937	20	70.45	29.61	42	340	422	703	805	681	938	10
4938	0	47.10	89.35	0	0	1000	0	1000	0	1000	0
4938	1	87.19	2.82	9	143	172	486	831	668	683	10
4938	2	12.58	66.64	21	168	169	301	498	888	957	10
4938	3	43.23	57.79	7	774	840	146	203	209	389	10
4938	4	79.12	43.32	8	117	270	551	628	227	329	10
4938	5	23.88	60.33	23	520	551	471	663	115	437	10
4938	6	80.79	6.66	15	745	828	177	533	543	786	10
4938	7	61.84	45.50	16	912	952	813	952	768	881	10
4938	8	41.60	24.89	3	733	835	589	641	754	934	10
4938	9	49.58	75.57	12	22	114	288	457	236	762	10
4938	10	32.63	41.94	3	895	931	586	949	504	949	10
4938	11	68.76	57.58	1	307	350	652	946	415	960	10
4938	12	42.18	95.70	19	561	568	682	990	875	990	10
4938	13	57.45	17.80	18	258	306	599	926	116	388	10
4938	14	58.41	42.45	17	67	79	893	950	76	362	10
4938	15	23.67	44.91	32	515	669	701	948	113	420	10
4938	16	62.33	40.10	27	651	704	768	775	742	947	10
4938	17	93.57	45.11	15	450	495	472	934	848	934	10
4938	18	7.87	78.72	3	562	616	758	846	93	368	10
4938	19	89.90	30.10	14	822	822	153	352	190	587	10
4938	20	32.38	83.71	20	625	632	200	268	49	839	10
4939	0	14.08	22.80	0	0	1000	0	1000	0	1000	0
4939	1	15.63	82.82	17	797	848	63	306	781	938	10
4939	2	65.92	7.47	3	599	603	99	367	286	883	10
4939	3	43.72	3.77	17	514	592	775	913	537	556	10
4939	4	92.26	51.07	17	736	823	710	915	330	758	10
4939	5	50.75	99.08	1	166	216	200	591	161	224	10
4939	6	19.64	81.52	27	650	689	710	778	331	661	10
4939	7	45.29	13.16	11	662	686	646	966	258	966	10
4939	8	56.55	95.41	17	383	454	166	428	665	914	10
4939	9	45.71	39.56	1	351	505	231	311	160	399	10
4939	10	56.61	28.85	20	476	679	295	567	844	956	10
4939	11	13.29	17.15	16	795	855	898	983	56	400	10
4939	12	74.65	16.28	25	852	938	505	727	626	938	10
4939	13	19.61	7.15	7	100	172	920	982	457	744	10
4939	14	15.04	38.56	19	786	833	264	983	521	704	10
4939	15	9.87	66.26	7	643	677	759	800	795	955	10
4939	16	20.06	25.85	23	323	386	305	936	746	992	10
4939	17	44.58	23.73	20	106	130	848	968	529	873	10
4939	18	4.93	35.23	23	696	759	778	983	810	983	10
4939	19	80.58	68.64	24	459	477	489	625	622	656	10
4939	20	89.44	79.54	17	421	481	815	904	358	628	10
4940	0	45.52	25.43	0	0	1000	0	1000	0	1000	0
4940	1	51.55	40.49	14	189	258	253	551	331	838	10
4940	2	31.72	9.05	7	171	331	768	906	775	977	10
4940	3	0.76	62.92	29	220	357	457	560	831	940	10
4940	4	36.81	75.07	12	64	209	174	542	676	785	10
4940	5	11.83	94.92	11	734	778	168	240	650	921	10
4940	6	35.31	74.91	18	525	602	345	746	222	948	10
4940	7	27.45	57.68	3	614	616	362	633	156	646	10
4940	8	68.96	19.42	5	106	197	961	974	573	841	10
4940	9	51.80	92.44	1	304	446	371	594	394	598	10
4940	10	41.97	28.63	14	331	513	612	758	404	479	10
4940	11	0.63	64.86	13	587	617	285	339	392	565	10
4940	12	71.49	25.66	10	877	878	101	321	364	973	10
4940	13	52.66	64.10	6	933	959	611	622	946	959	10
4940	14	80.96	78.64	11	863	935	222	486	905	935	10
4940	15	28.16	87.53	13	927	934	77	247	411	495	10
4940	16	26.34	81.20	12	327	335	319	323	524	888	10
4940	17	85.94	52.09	13	260	342	905	950	526	950	10
4940	18	6.12	19.04	41	466	561	403	439	768	959	10
4940	19	80.30	93.23	20	132	189	365	477	542	922	10
4940	20	39.58	68.78	1	814	824	209	222	754	955	10
4941	0	94.84	81.73	0	0	1000	0	1000	0	1000	0
4941	1	63.87	33.64	14	561	612	258	305	429	813	10
4941	2	21.73	65.69	10	730	767	626	832	880	924	10
4941	3	70.43	77.63	22	960	974	764	926	651	974	10
4941	4	88.41	32.65	1	583	843	715	806	157	163	10
4941	5	30.51	95.26	7	814	816	500	933	101	550	10
4941	6	52.12	4.44	25	492	573	741	825	137	323	10
4941	7	68.95	30.91	12	712	797	765	817	449	803	10
4941	8	86.37	50.69	2	887	889	82	535	729	853	10
4941	9	1.17	45.31	27	700	857	194	292	867	898	10
4941	10	86.68	43.88	29	54	159	417	960	598	960	10
4941	11	53.11	69.99	21	558	568	344	955	372	749	10
4941	12	47.82	68.59	4	258	447	592	902	201	285	10
4941	13	56.71	66.66	13	608	726	814	958	941	958	10
4941	14	19.57	89.80	2	367	439	829	885	830	923	10
4941	15	17.47	69.80	6	758	766	372	721	108	452	10
4941	16	31.41	56.95	2	290	292	632	930	419	745	10
4941	17	64.83	0.90	38	196	286	552	565	555	912	10
4941	18	16.07	5.18	13	272	279	652	889	230	889	10
4941	19	47.12	75.40	25	69	289	321	757	240	950	10
4941	20	76.06	41.00	20	665	724	358	603	318	353	10
4942	0	56.66	24.78	0	0	1000	0	1000	0	1000	0
4942	1	53.68	77.21	14	217	282	886	915	761	848	10
4942	2	89.47	37.02	18	330	363	914	963	128	647	10
4942	3	89.10	57.11	26	754	859	220	443	509	716	10
4942	4	94.63	19.36	10	384	408	830	960	355	450	10
4942	5	25.73	33.94	20	143	263	780	966	605	966	10
4942	6	58.62	37.64	8	104	172	282	605	28	46	10
4942	7	89.83	2.89	23	538	606	241	362	352	959	10
4942	8	11.09	83.32	15	680	749	615	630	814	924	10
4942	9	17.69	64.99	14	177	219	758	942	772	942	10
4942	10	25.58	25.41	21	248	296	164	666	249	322	10
4942	11	65.57	36.51	21	776	780	293	597	839	984	10
4942	12	51.76	76.05	16	784	801	534	947	858	862	10
4942	13	40.39	80.76	19	644	678	300	439	638	940	10
4942	14	68.14	67.87	20	540	825	707	910	877	954	10
4942	15	32.41	0.95	13	681	717	552	717	158	267	10
4942	16	76.75	3.49	14	133	268	213	302	710	969	10
4942	17	76.46	0.96	1	513	531	699	968	897	968	10
4942	18	16.03	77.28	2	767	921	351	619	710	802	10
4942	19	98.13	96.10	3	681	715	860	916	690	916	10
4942	20	84.41	18.47	26	296	340	658	694	509	970	10
4943	0	79.99	6.33	0	0	1000	0	1000	0	1000	0
4943	1	43.12	86.30	17	439	470	481	560	232	249	10
4943	2	25.46	54.25	10	222	259	294	446	400	926	10
4943	3	11.94	54.21	31	249	283	369	612	696	915	10
4943	4	73.33	29.83	12	49	135	687	778	347	583	10
4943	5	6.48	10.11	31	379	414	179	229	788	843	10
4943	6	29.46	60.97	20	256	312	210	487	166	382	10
4943	7	37.28	30.01	20	242	314	428	485	200	946	10
4943	8	58.95	26.68	24	864	969	572	794	449	969	10
4943	9	15.50	8.84	18	852	870	310	424	263	375	10
4943	10	86.66	30.09	24	604	679	872	974	934	974	10
4943	11	1.74	38.79	6	443	536	783	914	479	914	10
4943	12	39.88	67.15	4	93	101	818	926	663	926	10
4943	13	56.44	82.09	11	405	420	494	919	185	820	10
4943	14	61.25	59.26	19	926	942	341	920	352	942	10
4943	15	44.25	10.54	3	573	819	772	963	163	207	10
4943	16	88.61	69.75	5	465	639	538	780	925	934	10
4943	17	14.26	46.20	1	710	717	710	922	920	922	10
4943	18	57.53	41.57	7	731	887	844	957	933	957	10
4943	19	84.22	30.21	10	409	505	102	631	918	974	10
4943	20	61.91	12.80	4	596	631	547	979	910	979	10
4944	0	41.24	32.19	0	0	1000	0	1000	0	1000	0
4944	1	89.64	54.14	5	731	792	572	650	815	945	10
4944	2	31.54	21.28	30	646	647	951	984	964	984	10
4944	3	70.83	38.67	1	292	334	432	544	52	381	10
4944	4	98.80	88.19	6	364	426	660	918	208	464	10
4944	5	67.07	75.22	36	743	898	693	932	661	752	10
4944	6	91.74	81.74	14	327	370	806	928	410	641	10
4944	7	28.01	15.96	14	899	925	643	825	616	651	10
4944	8	64.86	61.75	7	655	711	291	306	397	750	10
4944	9	14.75	64.61	27	821	957	135	450	512	736	10
4944	10	22.29	18.75	9	617	670	511	723	561	926	10
4944	11	51.04	31.63	9	135	174	236	938	772	989	10
4944	12	46.75	76.74	27	582	662	794	954	458	954	10
4944	13	78.10	50.90	16	520	587	484	714	303	739	10
4944	14	15.32	76.63	23	622	624	551	864	332	947	10
4944	15	19.84	53.68	3	126	174	315	613	587	604	10
4944	16	18.43	92.83	9	353	567	85	596	88	473	10
4944	17	70.65	38.41	8	225	400	780	968	289	442	10
4944	18	53.63	62.73	29	475	596	923	966	850	966	10
4944	19	5.90	75.47	2	68	96	668	943	408	563	10
4944	20	39.78	98.87	16	809	923	636	658	909	932	10
4945	0	19.41	87.37	0	0	1000	0	1000	0	1000	0
4945	1	56.55	13.81	28	270	503	625	782	621	916	10
4945	2	74.97	7.56	2	797	888	117	318	172	188	10
4945	3	92.71	82.06	15	288	381	334	558	877	925	10
4945	4	30.00	19.84	7	623	757	71	220	603	930	10
4945	5	89.47	28.97	13	654	686	432	515	126	166	10
4945	6	94.62	59.11	23	602	639	600	869	159	195	10
4945	7	19.08	61.28	11	505	523	812	834	455	707	10
4945	8	42.51	73.02	35	942	971	293	695	952	971	10
4945	9	90.43	52.79	7	835	906	329	601	548	920	10
4945	10	41.85	0.37	25	158	236	93	195	674	748	10
4945	11	20.52	18.88	12	872	930	256	345	773	930	10
4945	12	38.86	70.70	26	479	485	818	920	517	973	10
4945	13	5.21	35.01	20	794	944	467	516	194	378	10
4945	14	97.45	34.39	1	270	344	128	517	350	649	10
4945	15	14.76	21.00	8	370	487	736	932	893	932	10
4945	16	39.36	55.45	11	652	690	746	961	152	690	10
4945	17	47.56	12.41	7	430	462	102	417	685	867	10
4945	18	37.00	63.09	38	954	969	117	469	270	660	10
4945	19	34.48	72.68	20	734	977	932	977	644	817	10
4945	20	58.76	38.00	5	279	287	193	268	181	343	10
4946	0	47.81	80.77	0	0	1000	0	1000	0	1000	0
4946	1	62.17	58.88	22	704	769	110	684	95	468	10
4946	2	57.87	31.07	6	827	948	607	835	557	752	10
4946	3	77.58	1.84	15	608	625	112	757	467	914	10
4946	4	46.38	42.97	6	66	165	703	961	855	961	10
4946	5	73.29	62.36	32	299	344	297	452	680	967	10
4946	6	83.98	19.60	14	640	705	791	927	140	329	10
4946	7	70.67	93.01	9	750	763	614	973	843	948	10
4946	8	94.17	50.60	25	613	702	465	483	796	943	10
4946	9	30.81	53.80	16	466	606	83	667	148	788	10
4946	10	91.69	42.55	5	133	137	258	940	523	940	10
4946	11	75.38	97.08	20	819	822	195	323	514	966	10
4946	12	66.54	41.65	12	433	533	467	749	689	754	10
4946	13	91.95	47.66	7	490	689	451	543	73	943	10
4946	14	98.62	6.43	14	843	883	484	541	891	908	10
4946	15	6.69	37.70	14	758	772	329	616	511	593	10
4946	16	99.00	58.00	8	655	684	108	180	397	942	10
4946	17	82.68	81.76	13	871	964	43	416	129	315	10
4946	18	10.94	58.33	33	927	928	358	955	515	955	10
4946	19	83.15	34.06	11	920	940	446	458	706	766	10
4946	20	1.33	67.86	39	529	538	804	950	262	273	10
4947	0	28.47	96.98	0	0	1000	0	1000	0	1000	0
4947	1	35.53	54.92	15	547	599	745	772	892	956	10
4947	2	88.81	83.03	27	696	709	870	937	392	516	10
4947	3	85.98	82.30	10	384	481	444	755	184	488	10
4947	4	2.41	56.16	24	769	824	113	163	801	950	10
4947	5	96.51	11.38	3	548	567	582	590	516	784	10
4947	6	35.61	11.16	23	117	229	360	647	680	912	10
4947	7	15.82	78.30	15	512	538	500	789	54	383	10
4947	8	49.88	6.44	14	107	139	780	905	274	305	10
4947	9	5.93	41.97	25	87	198	572	815	680	939	10
4947	10	32.96	50.06	17	458	462	360	603	484	555	10
4947	11	70.47	12.61	14	722	858	126	328	727	904	10
4947	12	42.30	40.58	1	865	940	83	160	212	266	10
4947	13	78.66	25.97	2	263	460	173	361	853	882	10
4947	14	93.69	44.31	3	781	814	453	647	882	915	10
4947	15	86.78	84.71	16	296	402	677	821	76	408	10
4947	16	17.89	42.39	13	906	943	856	943	244	332	10
4947	17	43.57	81.93	14	71	112	797	977	195	652	10
4947	18	20.99	96.42	7	107	245	793	991	397	991	10
4947	19	10.91	54.77	17	940	953	362	570	925	953	10
4947	20	87.50	77.31	2	637	737	874	936	888	900	10
4948	0	48.68	44.90	0	0	1000	0	1000	0	1000	0
4948	1	53.43	10.54	3	320	392	286	324	463	534	10
4948	2	5.64	13.97	4	121	125	847	945	699	945	10
4948	3	76.67	98.32	1	158	251	497	585	620	938	10
4948	4	22.94	92.71	15	560	647	61	246	676	944	10
4948	5	54.85	21.73	9	349	488	558	610	787	975	10
4948	6	21.75	54.08	5	78	111	411	477	894	970	10
4948	7	88.47	47.71	29	611	617	769	801	555	869	10
4948	8	66.97	53.62	17	884	938	784	953	175	344	10
4948	9	73.66	6.96	9	866	902	818	953	386	953	10
4948	10	15.05	18.94	11	348	462	815	956	76	274	10
4948	11	25.61	63.78	1	167	222	274	461	916	969	10
4948	12	14.45	31.74	21	620	678	875	962	949	962	10
4948	13	70.17	64.41	18	522	538	569	969	852	928	10
4948	14	12.51	93.52	14	839	938	461	665	669	938	10
4948	15	0.56	68.53	1	574	697	367	839	161	945	10
4948	16	64.55	13.35	27	615	776	305	382	938	963	10
4948	17	12.26	11.83	2	330	383	193	362	115	539	10
4948	18	36.15	59.41	10	853	942	871	979	386	801	10
4948	19	27.03	27.24	9	808	946	256	344	529	971	10
4948	20	84.03	52.68	11	691	726	284	681	429	452	10
4949	0	21.98	61.31	0	0	1000	0	1000	0	1000	0
4949	1	57.93	54.61	21	860	962	786	839	820	962	10
4949	2	88.22	63.43	10	400	449	326	401	451	931	10
4949	3	63.09	45.83	1	582	742	138	682	704	955	10
4949	4	3.87	87.56	10	184	190	397	438	153	470	10
4949	5	61.01	97.03	20	656	701	694	915	349	946	10
4949	6	78.85	28.86	15	112	153	190	477	470	905	10
4949	7	26.41	38.33	1	750	879	121	182	86	288	10
4949	8	73.04	93.91	8	156	252	300	407	583	598	10
4949	9	98.17	23.16	15	412	437	169	189	806	913	10
4949	10	38.61	52.28	9	161	206	496	923	509	553	10
4949	11	96.19	98.55	13	315	507	408	574	464	507	10
4949	12	16.91	41.77	20	445	659	828	978	708	888	10
4949	13	88.14	74.67	1	601	821	756	931	759	931	10
4949	14	41.31	31.17	13	39	86	944	963	71	277	10
4949	15	57.79	63.61	7	514	598	641	963	663	963	10
4949	16	50.58	72.35	2	964	968	826	968	467	968	10
4949	17	31.04	31.07	20	447	648	613	675	739	967	10
4949	18	67.54	75.48	24	823	937	401	467	549	951	10
4949	19	35.61	36.83	19	763	820	173	532	549	845	10
4949	20	63.49	80.82	1	735	788	553	679	57	255	10
4950	0	42.44	63.68	0	0	1000	0	1000	0	1000	0
4950	1	60.59	84.42	15	355	449	585	649	300	633	10
4950	2	37.51	89.73	35	267	360	375	420	850	972	10
4950	3	10.85	5.84	32	183	277	596	929	799	933	10
4950	4	48.55	33.81	16	43	101	112	311	939	968	10
4950	5	21.95	80.09	24	640	676	635	771	78	681	10
4950	6	42.50	66.38	8	171	204	551	900	882	996	10
4950	7	66.92	23.55	7	148	252	523	658	885	951	10
4950	8	26.26	40.72	18	135	137	475	823	624	689	10
4950	9	25.10	7.06	15	109	285	491	939	711	898	10
4950	10	43.09	93.85	14	61	103	129	423	549	968	10
4950	11	76.90	86.08	1	322	391	850	957	426	785	10
4950	12	18.47	95.61	27	740	870	419	885	888	959	10
4950	13	60.93	60.66	14	731	876	900	980	948	980	10
4950	14	13.83	6.72	13	161	270	622	673	329	571	10
4950	15	55.84	42.83	12	808	830	952	974	146	700	10
4950	16	71.06	68.66	10	732	846	952	969	358	370	10
4950	17	51.81	58.19	22	927	988	474	582	321	579	10
4950	18	0.90	35.93	2	392	398	820	895	620	949	10
4950	19	14.21	4.99	4	149	193	695	866	72	770	10
4950	20	17.88	21.38	15	270	288	436	483	668	950	10
4951	0	86.15	6.61	0	0	1000	0	1000	0	1000	0
4951	1	84.59	47.00	17	906	958	506	640	571	958	10
4951	2	96.47	56.90	7	239	410	947	947	371	441	10
4951	3	61.71	2.64	28	44	84	44	383	692	974	10
4951	4	48.15	81.27	26	910	915	680	915	596	915	10
4951	5	64.87	93.66	25	521	631	488	654	420	738	10
4951	6	35.92	40.82	1	509	517	547	667	883	938	10
4951	7	85.73	43.98	17	754	815	654	825	259	420	10
4951	8	98.59	52.53	20	683	734	217	578	489	695	10
4951	9	8.76	2.65	12	88	91	784	818	862	921	10
4951	10	46.09	82.00	20	297	317	280	461	556	642	10
4951	11	55.49	0.45	25	895	967	538	716	649	967	10
4951	12	24.31	15.26	25	275	484	693	936	879	936	10
4951	13	8.65	80.23	18	347	440	690	836	668	892	10
4951	14	78.49	37.72	11	510	705	718	966	521	966	10
4951	15	85.34	46.34	22	351	555	140	875	369	573	10
4951	16	7.20	37.81	22	567	580	316	640	430	639	10
4951	17	86.93	74.87	8	875	902	234	696	891	930	10
4951	18	60.12	56.19	16	157	179	753	942	375	942	10
4951	19	14.06	28.00	14	175	203	80	308	452	923	10
4951	20	87.44	77.48	21	424	428	602	692	174	615	10
4952	0	97.81	67.35	0	0	1000	0	1000	0	1000	0
4952	1	81.53	9.32	15	175	342	284	458	489	938	10
4952	2	38.50	6.72	1	234	278	213	474	392	914	10
4952	3	98.37	9.79	1	286	344	624	629	894	941	10
4952	4	65.27	98.46	17	936	953	484	706	416	953	10
4952	5	62.09	40.96	21	405	541	450	544	103	954	10
4952	6	63.33	55.07	2	920	939	885	962	277	526	10
4952	7	30.88	93.96	3	468	521	630	750	224	675	10
4952	8	4.40	7.94	12	526	603	625	888	286	626	10
4952	9	99.56	8.45	7	360	437	310	334	437	940	10
4952	10	26.12	3.55	28	239	250	345	828	286	611	10
4952	11	7.82	95.30	1	515	534	402	604	127	394	10
4952	12	75.81	91.90	16	127	268	356	428	881	891	10
4952	13	61.26	16.58	2	759	859	445	745	887	936	10
4952	14	61.56	78.00	12	537	681	281	388	334	825	10
4952	15	96.97	66.55	13	701	817	980	997	829	997	10
4952	16	7.00	4.19	6	823	886	876	888	190	656	10
4952	17	4.24	61.37	12	496	533	110	183	639	702	10
4952	18	65.06	42.17	8	56	220	344	346	208	441	10
4952	19	91.70	78.61	21	747	782	211	261	823	986	10
4952	20	67.80	3.80	22	850	909	460	886	683	928	10
4953	0	1.06	81.70	0	0	1000	0	1000	0	1000	0
4953	1	58.39	14.94	8	715	768	283	478	689	910	10
4953	2	70.02	42.56	14	297	389	748	919	441	919	10
4953	3	88.83	57.98	5	250	262	450	609	876	908	10
4953	4	24.61	79.60	16	76	80	799	975	679	975	10
4953	5	23.56	68.61	21	152	389	661	841	96	681	10
4953	6	63.01	16.50	21	229	268	822	849	238	243	10
4953	7	91.15	66.80	10	806	859	760	907	739	907	10
4953	8	12.84	78.01	15	204	256	208	806	870	979	10
4953	9	88.21	94.72	3	213	260	589	819	789	794	10
4953	10	69.02	67.43	28	650	725	523	929	637	929	10
4953	11	98.26	49.63	25	713	825	872	896	409	737	10
4953	12	81.08	73.95	23	519	626	718	746	635	753	10
4953	13	55.06	46.09	8	587	628	420	663	648	848	10
4953	14	81.42	26.71	27	692	842	760	786	755	901	10
4953	15	5.90	68.30	12	87	130	920	984	938	984	10
4953	16	27.41	62.76	13	275	323	819	966	226	348	10
4953	17	52.77	33.47	10	813	827	655	684	796	928	10
4953	18	15.65	71.38	24	875	981	342	555	541	751	10
4953	19	60.75	76.56	9	889	939	152	170	271	939	10
4953	20	90.61	0.40	16	471	556	145	172	764	878	10
4954	0	71.23	35.65	0	0	1000	0	1000	0	1000	0
4954	1	91.48	85.73	17	139	277	763	886	160	164	10
4954	2	47.95	25.04	6	100	155	64	309	905	973	10
4954	3	58.48	31.90	7	72	72	216	329	143	905	10
4954	4	20.84	80.54	4	627	729	460	826	827	931	10
4954	5	69.79	42.00	14	155	343	45	78	656	992	10
4954	6	21.61	78.78	12	798	887	826	933	515	933	10
4954	7	64.02	90.34	9	396	517	539	736	345	794	10
4954	8	74.91	67.12	18	906	916	665	967	257	479	10
4954	9	87.24	93.21	4	376	537	735	779	585	939	10
4954	10	75.80	91.01	1	404	467	244	800	242	356	10
4954	11	4.44	72.38	4	179	350	641	922	397	922	10
4954	12	80.55	57.50	12	475	563	157	369	404	507	10
4954	13	0.68	95.33	11	300	376	270	420	263	383	10
4954	14	23.54	59.74	9	305	383	895	945	859	945	10
4954	15	66.20	5.98	6	460	652	822	968	50	468	10
4954	16	20.96	66.44	10	886	909	440	471	672	792	10
4954	17	21.81	95.30	4	570	746	659	710	572	921	10
4954	18	26.09	92.34	13	187	203	680	926	372	926	10
4954	19	94.76	21.28	14	555	763	122	334	331	503	10
4954	20	21.92	84.79	26	579	623	359	496	746	929	10
4955	0	49.07	7.73	0	0	1000	0	1000	0	1000	0
4955	1	93.06	85.99	9	188	380	252	290	678	909	10
